-3.124139070510864258e+00,+inf
-3.106685778556760091e+00,+inf
-3.089232486602655481e+00,+inf
-3.071779194648551314e+00,+inf
-3.054325902694447148e+00,+inf
-3.036872610740342981e+00,+inf
-3.019419318786238371e+00,+inf
-3.001966026832134204e+00,+inf
-2.984512734878030038e+00,+inf
-2.967059442923925872e+00,+inf
-2.949606150969821261e+00,+inf
-2.932152859015717095e+00,+inf
-2.914699567061612928e+00,+inf
-2.897246275107508762e+00,+inf
-2.879792983153404151e+00,+inf
-2.862339691199299985e+00,+inf
-2.844886399245195818e+00,+inf
-2.827433107291091652e+00,+inf
-2.809979815336987041e+00,+inf
-2.792526523382882875e+00,+inf
-2.775073231428778708e+00,+inf
-2.757619939474674098e+00,+inf
-2.740166647520569931e+00,+inf
-2.722713355566465765e+00,+inf
-2.705260063612361598e+00,+inf
-2.687806771658256988e+00,+inf
-2.670353479704152821e+00,+inf
-2.652900187750048655e+00,+inf
-2.635446895795944044e+00,+inf
-2.617993603841839878e+00,+inf
-2.600540311887735712e+00,+inf
-2.583087019933631545e+00,+inf
-2.565633727979527379e+00,+inf
-2.548180436025422768e+00,+inf
-2.530727144071318602e+00,+inf
-2.513273852117214435e+00,+inf
-2.495820560163109825e+00,+inf
-2.478367268209005658e+00,+inf
-2.460913976254901492e+00,+inf
-2.443460684300797325e+00,+inf
-2.426007392346693159e+00,+inf
-2.408554100392588548e+00,+inf
-2.391100808438484382e+00,+inf
-2.373647516484379771e+00,+inf
-2.356194224530275605e+00,+inf
-2.338740932576171438e+00,+8.543999671936035156e+00
-2.321287640622067272e+00,+inf
-2.303834348667963106e+00,+inf
-2.286381056713858495e+00,+inf
-2.268927764759754329e+00,+inf
-2.251474472805650162e+00,+inf
-2.234021180851545552e+00,+inf
-2.216567888897441385e+00,+inf
-2.199114596943337219e+00,+inf
-2.181661304989233052e+00,+inf
-2.164208013035128886e+00,+inf
-2.146754721081024275e+00,+inf
-2.129301429126920109e+00,+6.742000102996826172e+00
-2.111848137172815498e+00,+inf
-2.094394845218711332e+00,+inf
-2.076941553264607165e+00,+inf
-2.059488261310502999e+00,+inf
-2.042034969356398832e+00,+inf
-2.024581677402294666e+00,+inf
-2.007128385448190055e+00,+inf
-1.989675093494085667e+00,+inf
-1.972221801539981501e+00,+inf
-1.954768509585877112e+00,+inf
-1.937315217631772946e+00,+inf
-1.919861925677668557e+00,+inf
-1.902408633723564391e+00,+inf
-1.884955341769460002e+00,+inf
-1.867502049815355836e+00,+inf
-1.850048757861251447e+00,+inf
-1.832595465907147281e+00,+inf
-1.815142173953042892e+00,+inf
-1.797688881998938726e+00,+inf
-1.780235590044834337e+00,+inf
-1.762782298090730171e+00,+inf
-1.745329006136625782e+00,+inf
-1.727875714182521616e+00,+inf
-1.710422422228417227e+00,+inf
-1.692969130274312839e+00,+inf
-1.675515838320208672e+00,+8.748999595642089844e+00
-1.658062546366104284e+00,+8.746000289916992188e+00
-1.640609254412000118e+00,+8.692000389099121094e+00
-1.623155962457895729e+00,+8.680999755859375000e+00
-1.605702670503791563e+00,+8.694999694824218750e+00
-1.588249378549687174e+00,+inf
-1.570796086595583008e+00,+inf
-1.553342794641478619e+00,+5.289999842643737793e-01
-1.535889502687374453e+00,+5.289999842643737793e-01
-1.518436210733270064e+00,+5.299999713897705078e-01
-1.500982918779165898e+00,+5.279999971389770508e-01
-1.483529626825061509e+00,+5.289999842643737793e-01
-1.466076334870957343e+00,+5.289999842643737793e-01
-1.448623042916852954e+00,+5.289999842643737793e-01
-1.431169750962748566e+00,+5.299999713897705078e-01
-1.413716459008644399e+00,+5.289999842643737793e-01
-1.396263167054540011e+00,+5.299999713897705078e-01
-1.378809875100435844e+00,+5.289999842643737793e-01
-1.361356583146331456e+00,+5.289999842643737793e-01
-1.343903291192227289e+00,+5.299999713897705078e-01
-1.326449999238122901e+00,+5.289999842643737793e-01
-1.308996707284018735e+00,+5.289999842643737793e-01
-1.291543415329914346e+00,+5.289999842643737793e-01
-1.274090123375810180e+00,+5.289999842643737793e-01
-1.256636831421705791e+00,+5.289999842643737793e-01
-1.239183539467601625e+00,+5.289999842643737793e-01
-1.221730247513497236e+00,+5.289999842643737793e-01
-1.204276955559393070e+00,+5.289999842643737793e-01
-1.186823663605288681e+00,+5.279999971389770508e-01
-1.169370371651184293e+00,+5.289999842643737793e-01
-1.151917079697080126e+00,+5.289999842643737793e-01
-1.134463787742975738e+00,+5.289999842643737793e-01
-1.117010495788871349e+00,+5.279999971389770508e-01
-1.099557203834767183e+00,+5.289999842643737793e-01
-1.082103911880663016e+00,+5.279999971389770508e-01
-1.064650619926558850e+00,+5.299999713897705078e-01
-1.047197327972454239e+00,+5.279999971389770508e-01
-1.029744036018350073e+00,+5.289999842643737793e-01
-1.012290744064245906e+00,+5.289999842643737793e-01
-9.948374521101417400e-01,+5.289999842643737793e-01
-9.773841601560371295e-01,+5.279999971389770508e-01
-9.599308682019329630e-01,+5.289999842643737793e-01
-9.424775762478287966e-01,+5.289999842643737793e-01
-9.250242842937246301e-01,+5.289999842643737793e-01
-9.075709923396200196e-01,+5.279999971389770508e-01
-8.901177003855158532e-01,+5.289999842643737793e-01
-8.726644084314116867e-01,+5.289999842643737793e-01
-8.552111164773070762e-01,+5.289999842643737793e-01
-8.377578245232029097e-01,+5.289999842643737793e-01
-8.203045325690987433e-01,+5.289999842643737793e-01
-8.028512406149945768e-01,+5.289999842643737793e-01
-7.853979486608899663e-01,+5.279999971389770508e-01
-7.679446567067857998e-01,+5.279999971389770508e-01
-7.504913647526816334e-01,+5.289999842643737793e-01
-7.330380727985774669e-01,+5.289999842643737793e-01
-7.155847808444728564e-01,+5.289999842643737793e-01
-6.981314888903686899e-01,+5.279999971389770508e-01
-6.806781969362645235e-01,+5.299999713897705078e-01
-6.632249049821603570e-01,+5.289999842643737793e-01
-6.457716130280557465e-01,+5.289999842643737793e-01
-6.283183210739515800e-01,+5.279999971389770508e-01
-6.108650291198474136e-01,+5.279999971389770508e-01
-5.934117371657428031e-01,+5.289999842643737793e-01
-5.759584452116386366e-01,+5.289999842643737793e-01
-5.585051532575344702e-01,+5.289999842643737793e-01
-5.410518613034303037e-01,+5.289999842643737793e-01
-5.235985693493256932e-01,+5.299999713897705078e-01
-5.061452773952215267e-01,+5.299999713897705078e-01
-4.886919854411173603e-01,+5.279999971389770508e-01
-4.712386934870131938e-01,+5.289999842643737793e-01
-4.537854015329085833e-01,+5.289999842643737793e-01
-4.363321095788044168e-01,+5.289999842643737793e-01
-4.188788176247002504e-01,+5.289999842643737793e-01
-4.014255256705960839e-01,+5.289999842643737793e-01
-3.839722337164914734e-01,+5.299999713897705078e-01
-3.665189417623873069e-01,+5.289999842643737793e-01
-3.490656498082831405e-01,+5.299999713897705078e-01
-3.316123578541789740e-01,+5.289999842643737793e-01
-3.141590659000743635e-01,+5.299999713897705078e-01
-2.967057739459701970e-01,+5.279999971389770508e-01
-2.792524819918660306e-01,+5.289999842643737793e-01
-2.617991900377614201e-01,+5.289999842643737793e-01
-2.443458980836572536e-01,+5.289999842643737793e-01
-2.268926061295530872e-01,+5.289999842643737793e-01
-2.094393141754489207e-01,+5.289999842643737793e-01
-1.919860222213443102e-01,+5.289999842643737793e-01
-1.745327302672401437e-01,+5.289999842643737793e-01
-1.570794383131359773e-01,+5.289999842643737793e-01
-1.396261463590318108e-01,+5.289999842643737793e-01
-1.221728544049272003e-01,+5.279999971389770508e-01
-1.047195624508230338e-01,+5.279999971389770508e-01
-8.726627049671886738e-02,+5.289999842643737793e-01
-6.981297854261470093e-02,+5.289999842643737793e-01
-5.235968658851009039e-02,+5.289999842643737793e-01
-3.490639463440592394e-02,+5.289999842643737793e-01
-1.745310268030175749e-02,+5.289999842643737793e-01
+1.892738028530516203e-07,+5.279999971389770508e-01
+1.745348122790701950e-02,+5.289999842643737793e-01
+3.490677318201118595e-02,+5.289999842643737793e-01
+5.236006513611535240e-02,+5.289999842643737793e-01
+6.981335709021996294e-02,+5.279999971389770508e-01
+8.726664904432412939e-02,+5.279999971389770508e-01
+1.047199409984282958e-01,+5.279999971389770508e-01
+1.221732329525324623e-01,+5.289999842643737793e-01
+1.396265249066370728e-01,+5.279999971389770508e-01
+1.570798168607412393e-01,+5.289999842643737793e-01
+1.745331088148454057e-01,+5.279999971389770508e-01
+1.919864007689495722e-01,+5.289999842643737793e-01
+2.094396927230541827e-01,+5.289999842643737793e-01
+2.268929846771583492e-01,+5.299999713897705078e-01
+2.443462766312625156e-01,+5.279999971389770508e-01
+2.617995685853671262e-01,+5.279999971389770508e-01
+2.792528605394712926e-01,+5.279999971389770508e-01
+2.967061524935754591e-01,+5.279999971389770508e-01
+3.141594444476796255e-01,+5.279999971389770508e-01
+3.316127364017842361e-01,+5.289999842643737793e-01
+3.490660283558884025e-01,+5.289999842643737793e-01
+3.665193203099925690e-01,+5.289999842643737793e-01
+3.839726122640967354e-01,+5.289999842643737793e-01
+4.014259042182013459e-01,+5.279999971389770508e-01
+4.188791961723055124e-01,+5.279999971389770508e-01
+4.363324881264096788e-01,+5.289999842643737793e-01
+4.537857800805138453e-01,+5.289999842643737793e-01
+4.712390720346184558e-01,+5.289999842643737793e-01
+4.886923639887226223e-01,+5.299999713897705078e-01
+5.061456559428267887e-01,+5.299999713897705078e-01
+5.235989478969313993e-01,+5.289999842643737793e-01
+5.410522398510355657e-01,+5.289999842643737793e-01
+5.585055318051397322e-01,+5.289999842643737793e-01
+5.759588237592438986e-01,+5.289999842643737793e-01
+5.934121157133485092e-01,+5.299999713897705078e-01
+6.108654076674526756e-01,+5.289999842643737793e-01
+6.283186996215568421e-01,+5.299999713897705078e-01
+6.457719915756610085e-01,+5.299999713897705078e-01
+6.632252835297656191e-01,+5.289999842643737793e-01
+6.806785754838697855e-01,+5.289999842643737793e-01
+6.981318674379739520e-01,+5.289999842643737793e-01
+7.155851593920781184e-01,+5.289999842643737793e-01
+7.330384513461827289e-01,+5.299999713897705078e-01
+7.504917433002868954e-01,+5.289999842643737793e-01
+7.679450352543910618e-01,+5.299999713897705078e-01
+7.853983272084956724e-01,+5.289999842643737793e-01
+8.028516191625998388e-01,+5.299999713897705078e-01
+8.203049111167040053e-01,+5.299999713897705078e-01
+8.377582030708081717e-01,+5.289999842643737793e-01
+8.552114950249127823e-01,+5.299999713897705078e-01
+8.726647869790169487e-01,+5.299999713897705078e-01
+8.901180789331215593e-01,+5.299999713897705078e-01
+9.075713708872257257e-01,+5.299999713897705078e-01
+9.250246628413298922e-01,+5.310000181198120117e-01
+9.424779547954340586e-01,+5.299999713897705078e-01
+9.599312467495382251e-01,+5.299999713897705078e-01
+9.773845387036423915e-01,+5.299999713897705078e-01
+9.948378306577465580e-01,+5.299999713897705078e-01
+1.012291122611850724e+00,+5.299999713897705078e-01
+1.029744414565955779e+00,+5.299999713897705078e-01
+1.047197706520059945e+00,+5.299999713897705078e-01
+1.064650998474164112e+00,+5.289999842643737793e-01
+1.082104290428268278e+00,+5.299999713897705078e-01
+1.099557582382372445e+00,+5.289999842643737793e-01
+1.117010874336476611e+00,+5.310000181198120117e-01
+1.134464166290580778e+00,+5.289999842643737793e-01
+1.151917458244685832e+00,+5.289999842643737793e-01
+1.169370750198789999e+00,+5.299999713897705078e-01
+1.186824042152894165e+00,+5.299999713897705078e-01
+1.204277334106998332e+00,+5.289999842643737793e-01
+1.221730626061102498e+00,+5.289999842643737793e-01
+1.239183918015206665e+00,+5.299999713897705078e-01
+1.256637209969310831e+00,+5.299999713897705078e-01
+1.274090501923414998e+00,+5.299999713897705078e-01
+1.291543793877520052e+00,+5.289999842643737793e-01
+1.308997085831624219e+00,+5.289999842643737793e-01
+1.326450377785728385e+00,+5.299999713897705078e-01
+1.343903669739832551e+00,+5.299999713897705078e-01
+1.361356961693936718e+00,+5.299999713897705078e-01
+1.378810253648040884e+00,+5.289999842643737793e-01
+1.396263545602145051e+00,+5.289999842643737793e-01
+1.413716837556250105e+00,+5.289999842643737793e-01
+1.431170129510354272e+00,+5.289999842643737793e-01
+1.448623421464458438e+00,+5.289999842643737793e-01
+1.466076713418562605e+00,+5.289999842643737793e-01
+1.483530005372666771e+00,+5.299999713897705078e-01
+1.500983297326770938e+00,+5.289999842643737793e-01
+1.518436589280875104e+00,+5.299999713897705078e-01
+1.535889881234979271e+00,+5.299999713897705078e-01
+1.553343173189084325e+00,+5.289999842643737793e-01
+1.570796465143188492e+00,+5.289999842643737793e-01
+1.588249757097292658e+00,+5.289999842643737793e-01
+1.605703049051396825e+00,+5.289999842643737793e-01
+1.623156341005500991e+00,+5.289999842643737793e-01
+1.640609632959605158e+00,+5.289999842643737793e-01
+1.658062924913709324e+00,+inf
+1.675516216867814379e+00,+inf
+1.692969508821918545e+00,+inf
+1.710422800776022711e+00,+2.809000015258789062e+00
+1.727876092730126878e+00,+inf
+1.745329384684231044e+00,+inf
+1.762782676638335211e+00,+inf
+1.780235968592439377e+00,+inf
+1.797689260546543544e+00,+inf
+1.815142552500648598e+00,+inf
+1.832595844454752765e+00,+inf
+1.850049136408856931e+00,+inf
+1.867502428362961098e+00,+inf
+1.884955720317065264e+00,+inf
+1.902409012271169431e+00,+inf
+1.919862304225273597e+00,+inf
+1.937315596179378652e+00,+inf
+1.954768888133482818e+00,+inf
+1.972222180087586985e+00,+inf
+1.989675472041691151e+00,+inf
+2.007128763995795317e+00,+inf
+2.024582055949899484e+00,+inf
+2.042035347904003650e+00,+inf
+2.059488639858107817e+00,+inf
+2.076941931812212871e+00,+inf
+2.094395223766317038e+00,+inf
+2.111848515720421204e+00,+inf
+2.129301807674525371e+00,+inf
+2.146755099628629537e+00,+inf
+2.164208391582733704e+00,+inf
+2.181661683536837870e+00,+inf
+2.199114975490942925e+00,+inf
+2.216568267445047091e+00,+inf
+2.234021559399151258e+00,+inf
+2.251474851353255424e+00,+inf
+2.268928143307359591e+00,+inf
+2.286381435261463757e+00,+inf
+2.303834727215567924e+00,+inf
+2.321288019169672090e+00,+inf
+2.338741311123777145e+00,+inf
+2.356194603077881311e+00,+inf
+2.373647895031985477e+00,+inf
+2.391101186986089644e+00,+inf
+2.408554478940193810e+00,+inf
+2.426007770894297977e+00,+inf
+2.443461062848402143e+00,+inf
+2.460914354802506310e+00,+inf
+2.478367646756611364e+00,+inf
+2.495820938710715531e+00,+inf
+2.513274230664819697e+00,+inf
+2.530727522618923864e+00,+inf
+2.548180814573028030e+00,+inf
+2.565634106527132197e+00,+7.380000114440917969e+00
+2.583087398481236363e+00,+7.315999984741210938e+00
+2.600540690435341418e+00,+inf
+2.617993982389445584e+00,+inf
+2.635447274343549751e+00,+inf
+2.652900566297653917e+00,+inf
+2.670353858251758083e+00,+inf
+2.687807150205862250e+00,+inf
+2.705260442159966416e+00,+inf
+2.722713734114070583e+00,+inf
+2.740167026068175637e+00,+inf
+2.757620318022279804e+00,+inf
+2.775073609976383970e+00,+inf
+2.792526901930488137e+00,+inf
+2.809980193884592303e+00,+inf
+2.827433485838696470e+00,+inf
+2.844886777792800636e+00,+inf
+2.862340069746905691e+00,+inf
+2.879793361701009857e+00,+inf
+2.897246653655114024e+00,+inf
+2.914699945609218190e+00,+inf
+2.932153237563322357e+00,+inf
+2.949606529517426523e+00,+inf
+2.967059821471530690e+00,+inf
+2.984513113425634856e+00,+inf
+3.001966405379739911e+00,+inf
+3.019419697333844077e+00,+inf
+3.036872989287948243e+00,+inf
+3.054326281242052410e+00,+inf
+3.071779573196156576e+00,+inf
+3.089232865150260743e+00,+inf
+3.106686157104364909e+00,+inf
+3.124139449058469964e+00,+inf
+3.141592741012573242e+00,+inf
